Time,TOPUPCC:rdEffBoostR [%],TOPUPCC:rdCur [mA],LINAC1C:rdHVS_C [µA],TOPUPCC:rdCurrentB [mA],PAHB:sDelay [ns],CUMZD4R:rdLt10 [h],PAHR:sCavSet []
08/05/2017 04:23:54.941323,45.516,10.7294,-3.29865,0.708078,1.1,-0.0428615,1120
08/05/2017 04:23:55.940406,44.8418,10.7915,-3.12504,0.717055,1.1,-0.0428368,1120
08/05/2017 04:23:56.939527,44.8418,10.8114,-3.47219,0.757856,1.1,-0.044275,1120
08/05/2017 04:23:59.936970,50.4321,10.9764,-3.12504,0.727389,1.1,-0.0543158,1120
08/05/2017 04:24:00.935976,50.4321,11.0078,-3.12504,0.710722,1.1,-0.0552649,1120
08/05/2017 04:24:01.935216,51.0736,11.0353,-3.29865,0.283775,1.1,-0.0625176,1120
08/05/2017 04:24:02.934288,51.0736,11.0585,-3.29865,0.68663,1.1,-0.0650329,1120
08/05/2017 04:24:05.931691,50.8494,11.2211,-3.29865,0.691463,1.15,-0.0658326,1120
08/05/2017 04:24:06.930793,50.8494,11.3089,-3.12504,0.680934,1.15,-0.0592804,1120
08/05/2017 04:24:07.930819,53.9198,11.3735,-3.29865,0.70171,1.15,-0.0591762,1120
08/05/2017 04:24:08.929955,53.9198,11.4694,-3.29865,0.750414,1.15,-0.04884,1120
08/05/2017 04:24:09.929068,55.4281,11.5384,-3.29865,0.738912,1.15,-0.0453174,1120
08/05/2017 04:24:10.928247,55.4281,11.635,-3.29865,0.750864,1.15,-0.0395084,1120
08/05/2017 04:24:11.927419,55.7953,11.7034,-3.47219,0.731618,1.15,-0.0382855,1120
08/05/2017 04:24:12.926518,55.7953,11.8055,-3.47219,0.186293,1.15,-0.0358261,1120
08/05/2017 04:24:13.926484,53.912,11.8745,-3.6458,0.78243,1.2,-0.0370834,1120
08/05/2017 04:24:14.925577,53.912,11.9761,-3.47219,0.733829,1.2,-0.0351797,1120
08/05/2017 04:24:15.924774,55.4934,12.0394,-3.47219,0.740552,1.2,-0.0369133,1120
08/05/2017 04:24:16.924080,55.4934,12.1447,-3.47219,0.735406,1.2,-0.0352059,1120
08/05/2017 04:24:17.923250,57.6541,12.2115,-3.6458,0.735608,1.2,-0.0371518,1120
08/05/2017 04:24:18.923058,57.6541,12.3103,-3.47219,0.691826,1.2,-0.0357002,1120
08/05/2017 04:24:19.922683,55.4549,12.371,-3.47219,0.706707,1.2,-0.0379464,1120
08/05/2017 04:24:20.921770,55.4549,12.4798,-3.47219,0.74532,1.2,-0.036352,1120
08/05/2017 04:24:21.920988,57.1581,12.5436,-3.29865,0.752669,1.2,-0.0385391,1120
08/05/2017 04:24:22.920068,57.1581,12.6542,-3.47219,0.726498,1.2,-0.0367333,1120
08/05/2017 04:24:23.919853,57.7657,12.717,-3.47219,0.750961,1.25,-0.0387025,1120
08/05/2017 04:24:24.919860,57.7657,12.8332,-3.29865,0.691265,1.25,-0.036705,1120
08/05/2017 04:24:25.919416,57.1384,12.8971,-3.47219,0.781884,1.25,-0.0385457,1120
08/05/2017 04:24:26.918618,57.1384,13.0169,-3.47219,0.748265,1.25,-0.0363491,1120
08/05/2017 04:24:27.917815,59.1154,13.0812,-3.47219,0.764527,1.25,-0.0382924,1120
08/05/2017 04:24:28.916901,59.1154,13.1141,-3.47219,0.729586,1.25,-0.0395057,1120
08/05/2017 04:24:31.915226,59.9477,13.1883,-3.47219,0.242354,1.25,-0.0595562,1120
08/05/2017 04:24:32.914399,59.9477,13.3059,-3.47219,0.743946,1.25,-0.0600354,1120
08/05/2017 04:24:33.913502,58.8498,13.3619,-3.47219,0.728142,1.3,-0.0676005,1120
08/05/2017 04:24:34.912766,58.8498,13.4788,-3.81947,0.738184,1.3,-0.0611813,1120
08/05/2017 04:24:35.911865,55.517,13.5317,-3.6458,0.740041,1.3,-0.0616477,1120
08/05/2017 04:24:36.911044,55.517,13.6604,-3.47219,0.74153,1.3,-0.0505511,1120
08/05/2017 04:24:37.910192,62.1065,13.7163,-3.47219,0.746127,1.3,-0.046681,1120
08/05/2017 04:24:38.910120,62.1065,13.8503,-3.6458,0.766656,1.3,-0.0410134,1120
08/05/2017 04:24:39.909342,61.8928,13.9066,-3.6458,0.767514,1.3,-0.0401311,1120
08/05/2017 04:24:40.908596,61.8928,14.0417,-3.6458,0.74018,1.3,-0.0379065,1120
08/05/2017 04:24:41.907869,61.5885,14.097,-3.6458,0.757777,1.3,-0.0396034,1120
08/05/2017 04:24:42.906853,61.5885,14.2345,-3.47219,0.737208,1.3,-0.0374224,1120
08/05/2017 04:24:43.906085,60.1309,14.2885,-3.6458,0.79744,1.35,-0.0391722,1120
08/05/2017 04:24:44.905160,60.1309,14.4229,-3.6458,0.736137,1.35,-0.0374658,1120
08/05/2017 04:24:45.905197,59.7993,14.4735,-3.6458,0.762614,1.35,-0.0396484,1120
08/05/2017 04:24:46.904273,59.7993,14.6171,-3.6458,0.718808,1.35,-0.0378437,1120
08/05/2017 04:24:47.903505,66.1534,14.6694,-3.47219,0.734395,1.35,-0.0400061,1120
08/05/2017 04:24:48.903428,66.1534,14.8047,-3.47219,0.730596,1.35,-0.0383972,1120
08/05/2017 04:24:49.902563,67.9657,14.8519,-3.6458,0.661879,1.35,-0.0407407,1120
08/05/2017 04:24:50.902396,67.9657,15.0004,-3.6458,0.732763,1.35,-0.0388658,1120
08/05/2017 04:24:51.902339,66.7964,15.0516,-3.47219,0.749284,1.35,-0.0410625,1120
08/05/2017 04:24:52.901560,66.7964,15.1955,-3.47219,0.684504,1.35,-0.0391763,1120
08/05/2017 04:24:53.900804,66.603,15.2428,-3.6458,0.713733,1.4,-0.0413569,1120
08/05/2017 04:24:54.900025,66.603,15.3963,-3.6458,0.694944,1.4,-0.0393714,1120
08/05/2017 04:24:55.899321,66.5004,15.4441,-3.6458,0.758611,1.4,-0.0414551,1120
08/05/2017 04:24:56.898511,66.5004,15.6068,-3.47219,0.732598,1.4,-0.0390556,1120
08/05/2017 04:24:57.897684,72.068,15.6538,-3.47219,0.727769,1.4,-0.0407451,1120
08/05/2017 04:24:58.896853,72.068,15.8143,-3.6458,0.686618,1.4,-0.0386898,1120
08/05/2017 04:24:59.896106,71.545,15.8603,-3.6458,0.719204,1.4,-0.0406191,1120
08/05/2017 04:25:00.895279,71.545,16.0318,-3.6458,0.686932,1.4,-0.0383147,1120
08/05/2017 04:25:01.894397,71.7504,16.0782,-3.6458,0.754833,1.4,-0.0400147,1120
08/05/2017 04:25:02.894302,71.7504,16.2462,-3.47219,0.725823,1.4,-0.0380736,1120
08/05/2017 04:25:03.893557,72.4301,16.2886,-3.6458,0.718617,1.45,-0.0401582,1120
08/05/2017 04:25:04.892735,72.4301,16.4415,-3.6458,0.712401,1.45,-0.0387992,1120
08/05/2017 04:25:05.891928,71.025,16.4791,-3.6458,0.665118,1.45,-0.0414063,1120
08/05/2017 04:25:06.891096,71.025,16.6586,-3.6458,0.670428,1.45,-0.0395817,1120
08/05/2017 04:25:07.890230,74.6466,16.701,-3.6458,0.732639,1.45,-0.0419377,1120
08/05/2017 04:25:08.889438,74.6466,16.8768,-3.6458,0.434571,1.45,-0.04004,1120
08/05/2017 04:25:09.889253,74.4711,16.9156,-3.47219,0.717348,1.45,-0.0423902,1120
08/05/2017 04:25:10.888478,74.4711,17.0803,-3.6458,0.706078,1.45,-0.0405466,1120
08/05/2017 04:25:11.887789,72.7353,17.1155,-3.6458,0.681802,1.45,-0.0428808,1120
08/05/2017 04:25:12.886864,72.7353,17.2967,-3.6458,0.73536,1.45,-0.0407136,1120
08/05/2017 04:25:13.886108,74.8265,17.3319,-3.6458,0.719831,1.5,-0.0427808,1120
08/05/2017 04:25:14.885304,74.8265,17.5154,-3.6458,0.714479,1.5,-0.0409487,1120
08/05/2017 04:25:15.884564,75.0442,17.5496,-3.6458,0.720879,1.5,-0.0434591,1120
08/05/2017 04:25:16.883949,75.0442,17.722,-3.47219,0.398138,1.5,-0.0416472,1120
08/05/2017 04:25:17.883346,71.8436,17.7505,-3.6458,0.695441,1.5,-0.0442017,1120
08/05/2017 04:25:18.882480,71.8436,17.9346,-3.47219,0.729543,1.5,-0.0421431,1120
08/05/2017 04:25:19.881684,71.9659,17.967,-3.47219,0.742997,1.5,-0.0446931,1120
08/05/2017 04:25:20.880888,71.9659,18.0765,-3.6458,0.372985,1.5,-0.0447727,1120
08/05/2017 04:25:21.880153,71.346,18.0953,-3.6458,0.434816,1.5,-0.0494881,1120
08/05/2017 04:25:22.879337,71.346,18.2705,-3.6458,0.367157,1.5,-0.0486189,1120
08/05/2017 04:25:23.878514,74.1203,18.2974,-3.47219,0.671433,1.55,-0.0531367,1120
08/05/2017 04:25:24.877707,74.1203,18.4019,-3.6458,0.644869,1.55,-0.05344,1120
08/05/2017 04:25:25.876983,73.4006,18.4167,-3.47219,0.401125,1.55,-0.0593138,1120
08/05/2017 04:25:26.876342,73.4006,18.61,-3.6458,0.69435,1.55,-0.0564583,1120
08/05/2017 04:25:27.875451,73.0358,18.6336,-3.6458,0.737642,1.55,-0.0597443,1120
08/05/2017 04:25:28.874607,73.0358,18.7695,-3.6458,0.713708,1.55,-0.0560459,1120
08/05/2017 04:25:29.873724,72.3556,18.7854,-3.6458,0.515472,1.55,-0.0584022,1120
08/05/2017 04:25:30.872817,72.3556,18.8878,-3.6458,0.634184,1.55,-0.0582954,1120
08/05/2017 04:25:31.872405,70.7186,18.9005,-3.6458,0.389202,1.55,-0.0639164,1120
08/05/2017 04:25:32.871496,70.7186,19.0866,-3.6458,0.388294,1.55,-0.059758,1120
08/05/2017 04:25:33.870769,72.3187,19.1042,-3.47219,0.697853,1.6,-0.0619294,1120
08/05/2017 04:25:34.869932,72.3187,19.2942,-3.6458,0.677162,1.6,-0.0585045,1120
08/05/2017 04:25:35.869360,72.5061,19.3091,-3.6458,0.707461,1.6,-0.0612855,1120
08/05/2017 04:25:36.869106,72.5061,19.5111,-3.6458,0.746332,1.6,-0.0549038,1120
08/05/2017 04:25:37.868946,73.0637,19.5243,-3.6458,0.731129,1.6,-0.0545831,1120
08/05/2017 04:25:38.868639,73.0637,19.7263,-3.6458,0.701294,1.6,-0.0494523,1120
08/05/2017 04:25:39.867893,73.61,19.7409,-3.47219,0.73041,1.6,-0.0496925,1120
08/05/2017 04:25:40.867102,73.61,19.9363,-3.47219,0.700209,1.6,-0.0473934,1120
08/05/2017 04:25:41.866249,73.136,19.946,-3.6458,0.701992,1.6,-0.0499504,1120
08/05/2017 04:25:42.865347,73.136,20.1612,-3.6458,0.725678,1.6,-0.0474349,1120
08/05/2017 04:25:43.864594,73.3361,20.17,-3.6458,0.761323,1.65,-0.0499524,1120
08/05/2017 04:25:44.863805,73.3361,20.3811,-3.47219,0.720781,1.65,-0.0475749,1120
08/05/2017 04:25:45.862984,72.4609,20.39,-3.6458,0.743693,1.65,-0.0501859,1120
08/05/2017 04:25:46.862160,72.4609,20.5977,-3.6458,0.683832,1.65,-0.0477597,1120
08/05/2017 04:25:47.861427,75.1188,20.6056,-3.6458,0.711237,1.65,-0.0503068,1120
08/05/2017 04:25:48.860621,75.1188,20.842,-3.6458,0.667594,1.65,-0.0474393,1120
08/05/2017 04:25:49.859725,75.899,20.8417,-3.6458,0.775017,1.65,-0.0495536,1120
08/05/2017 04:25:50.858804,75.899,21.0645,-3.47219,0.753044,1.65,-0.0471464,1120
08/05/2017 04:25:51.858021,76.3126,21.0636,-3.47219,0.733871,1.65,-0.0496907,1120
08/05/2017 04:25:52.857005,76.3126,21.2792,-3.6458,0.723504,1.65,-0.0475205,1120
08/05/2017 04:25:53.856217,73.5031,21.2797,-3.6458,0.719507,1.7,-0.0502848,1120
08/05/2017 04:25:54.855415,73.5031,21.5135,-3.47219,0.764926,1.7,-0.0479339,1120
08/05/2017 04:25:55.854524,75.9329,21.5131,-3.6458,0.764632,1.7,-0.0506254,1120
08/05/2017 04:25:56.853610,75.9329,21.7421,-3.47219,0.733955,1.7,-0.048417,1120
08/05/2017 04:25:57.852749,77.7663,21.7423,-3.47219,0.728571,1.7,-0.0513338,1120
08/05/2017 04:25:58.851802,77.7663,21.9747,-3.6458,0.711918,1.7,-0.0486749,1120
08/05/2017 04:25:59.850861,78.8406,21.9757,-3.6458,0.737784,1.7,-0.0511182,1120
08/05/2017 04:26:00.850056,78.8406,22.2135,-3.6458,0.441292,1.7,-0.0483711,1120
08/05/2017 04:26:01.849323,79.0269,22.2112,-3.47219,0.745928,1.7,-0.0507256,1120
08/05/2017 04:26:02.848437,79.0269,22.4446,-3.6458,0.734857,1.7,-0.0484052,1120
08/05/2017 04:26:03.847605,79.2671,22.4445,-3.6458,0.732089,1.75,-0.0511489,1120
08/05/2017 04:26:04.846849,79.2671,22.6702,-3.6458,0.667725,1.75,-0.0489255,1120
08/05/2017 04:26:05.846092,77.3014,22.6709,-3.6458,0.732013,1.75,-0.0518313,1120
08/05/2017 04:26:06.845935,77.3014,22.9058,-3.6458,0.659875,1.75,-0.0495892,1120
08/05/2017 04:26:07.845055,77.4125,22.9074,-3.6458,0.747086,1.75,-0.0525782,1120
08/05/2017 04:26:08.844150,77.4125,23.1393,-3.6458,0.731113,1.75,-0.0502576,1120
08/05/2017 04:26:09.843396,78.462,23.14,-3.6458,0.7333,1.75,-0.0534635,1120
08/05/2017 04:26:10.842480,78.462,23.2708,-3.6458,0.403384,1.75,-0.0534762,1120
08/05/2017 04:26:11.841771,79.046,23.2703,-3.47219,0.408704,1.75,-0.0590416,1120
08/05/2017 04:26:12.840847,79.046,23.4988,-3.6458,0.725317,1.75,-0.0577259,1120
08/05/2017 04:26:13.840063,78.9532,23.5004,-3.6458,0.716912,1.8,-0.0624994,1120
08/05/2017 04:26:14.839582,78.9532,23.7315,-3.6458,0.698132,1.8,-0.0596454,1120
08/05/2017 04:26:15.838829,79.354,23.7324,-3.47219,0.726524,1.8,-0.0633179,1120
08/05/2017 04:26:16.838009,79.354,23.9416,-3.6458,0.685116,1.8,-0.0595914,1120
08/05/2017 04:26:17.837211,76.1751,23.9416,-3.6458,0.683194,1.8,-0.062111,1120
08/05/2017 04:26:18.836264,76.1751,24.1687,-3.6458,0.740316,1.8,-0.0569729,1120
08/05/2017 04:26:19.835378,76.5436,24.1684,-3.6458,0.737857,1.8,-0.0579006,1120
08/05/2017 04:26:20.834383,76.5436,24.3909,-3.6458,0.725253,1.8,-0.0554763,1120
08/05/2017 04:26:21.833587,76.4977,24.3912,-3.47219,0.727678,1.8,-0.058896,1120
08/05/2017 04:26:22.832775,76.4977,24.6073,-3.6458,0.708122,1.8,-0.0564112,1120
08/05/2017 04:26:23.832005,75.7328,24.6072,-3.6458,0.711585,1.85,-0.060137,1120
08/05/2017 04:26:24.831058,75.7328,24.7207,-3.6458,0.658544,1.85,-0.0603547,1120
08/05/2017 04:26:25.831030,75.3885,24.7208,-3.6458,0.363339,1.85,-0.0672319,1120
08/05/2017 04:26:26.830105,75.3885,24.808,-3.47219,0.330658,1.85,-0.0713378,1120
08/05/2017 04:26:27.829208,71.2608,24.8072,-3.6458,0.293282,1.85,-0.0848501,1120
08/05/2017 04:26:28.828409,71.2608,24.892,-3.6458,0.666476,1.85,-0.0927231,1120
08/05/2017 04:26:29.827596,69.9002,24.8929,-3.6458,0.295955,1.85,-0.113686,1120
08/05/2017 04:26:30.826679,69.9002,25.1065,-3.6458,0.747421,1.85,-0.108869,1120
08/05/2017 04:26:31.826523,71.1661,25.1068,-3.47219,0.739388,1.85,-0.116196,1120
08/05/2017 04:26:32.825682,71.1661,25.3185,-3.47219,0.701171,1.85,-0.0969698,1120
08/05/2017 04:26:33.824892,72.4575,25.3172,-3.6458,0.728452,1.9,-0.0918321,1120
08/05/2017 04:26:34.824025,72.4575,25.4308,-3.6458,0.703461,1.9,-0.0829497,1120
08/05/2017 04:26:35.823840,72.7424,25.4304,-3.6458,0.381777,1.9,-0.0824195,1120
08/05/2017 04:26:36.822869,72.7424,25.6345,-3.6458,0.728433,1.9,-0.0756411,1120
08/05/2017 04:26:37.822510,68.4668,25.6343,-3.6458,0.733299,1.9,-0.0769866,1120
08/05/2017 04:26:38.822464,68.4668,25.8397,-3.6458,0.709119,1.9,-0.0737112,1120
08/05/2017 04:26:39.822493,70.2734,25.8398,-3.6458,0.726088,1.9,-0.0784963,1120
08/05/2017 04:26:40.821600,70.2734,26.0381,-3.6458,0.288895,1.9,-0.073368,1120
08/05/2017 04:26:41.820768,70.0404,26.0378,-3.6458,0.705359,1.9,-0.0759376,1120
08/05/2017 04:26:42.820687,70.0404,26.2437,-3.47219,0.736441,1.9,-0.0691402,1120
08/05/2017 04:26:43.819922,68.6408,26.2425,-3.6458,0.739833,1.95,-0.0697769,1120
08/05/2017 04:26:44.819056,68.6408,26.4479,-3.47219,0.722569,1.95,-0.06645,1120
08/05/2017 04:26:45.818222,70.6743,26.4468,-3.6458,0.722453,1.95,-0.0701679,1120
08/05/2017 04:26:46.817270,70.6743,26.6438,-3.47219,0.688928,1.95,-0.0670981,1120
08/05/2017 04:26:47.816425,70.6708,26.6444,-3.47219,0.697883,1.95,-0.0714818,1120
08/05/2017 04:26:48.815535,70.6708,26.7509,-3.6458,0.733602,1.95,-0.0717911,1120
08/05/2017 04:26:49.814745,68.96,26.7512,-3.6458,0.381417,1.95,-0.0795633,1120
08/05/2017 04:26:50.813939,68.96,26.9539,-3.6458,0.724553,1.95,-0.0780469,1120
08/05/2017 04:26:51.813510,70.3505,26.9556,-3.6458,0.721542,1.95,-0.0849303,1120
08/05/2017 04:26:52.812545,70.3505,27.1526,-3.47219,0.694028,1.95,-0.0809709,1120
08/05/2017 04:26:53.811671,69.1708,27.152,-3.47219,0.706436,2,-0.0857236,1120
08/05/2017 04:26:54.810833,69.1708,27.3586,-3.6458,0.741531,2,-0.0789947,1120
08/05/2017 04:26:55.810079,69.1949,27.3592,-3.6458,0.740846,2,-0.0807909,1120
08/05/2017 04:26:56.809093,69.1949,27.5715,-3.6458,0.74361,2,-0.0728161,1120
08/05/2017 04:26:57.808300,69.1413,27.5726,-3.6458,0.76409,2,-0.0729516,1120
08/05/2017 04:26:58.807395,69.1413,27.7678,-3.6458,0.710179,2,-0.069601,1120
08/05/2017 04:26:59.806514,68.3045,27.7686,-3.6458,0.70911,2,-0.0735486,1120
08/05/2017 04:27:00.806101,68.3045,27.9755,-3.6458,0.746687,2,-0.0699705,1120
08/05/2017 04:27:01.805336,68.0806,27.9762,-3.6458,0.75941,2,-0.0737567,1120
08/05/2017 04:27:02.804537,68.0806,28.185,-3.6458,0.737994,2,-0.0703762,1120
08/05/2017 04:27:03.803754,69.8222,28.1845,-3.47219,0.742992,2.05,-0.0744469,1120
08/05/2017 04:27:04.802884,69.8222,28.3867,-3.6458,0.298171,2.05,-0.0710499,1120
08/05/2017 04:27:05.802003,69.7489,28.3874,-3.6458,0.721775,2.05,-0.0753001,1120
08/05/2017 04:27:06.801194,69.7489,28.5844,-3.6458,0.741172,2.05,-0.0718972,1120
08/05/2017 04:27:07.800535,65.361,28.5835,-3.47219,0.745799,2.05,-0.0760726,1120
08/05/2017 04:27:08.800073,65.361,28.7842,-3.6458,0.762537,2.05,-0.0730542,1120
08/05/2017 04:27:09.799842,65.9894,28.7847,-3.47219,0.746478,2.05,-0.0778185,1120
08/05/2017 04:27:10.799463,65.9894,28.972,-3.6458,0.736372,2.05,-0.0749743,1120
08/05/2017 04:27:11.798781,65.4488,28.9737,-3.6458,0.705562,2.05,-0.0800407,1120
08/05/2017 04:27:12.797961,65.4488,29.1767,-3.6458,0.724084,2.05,-0.07636,1120
08/05/2017 04:27:13.797254,67.2299,29.1764,-3.6458,0.749859,2,-0.0807785,1120
08/05/2017 04:27:14.796347,67.2299,29.3689,-3.47219,0.727967,2,-0.0769462,1120
08/05/2017 04:27:15.795638,65.1726,29.3686,-3.6458,0.726576,2,-0.0813344,1120
08/05/2017 04:27:16.794923,65.1726,29.5584,-3.6458,0.698557,2,-0.0777854,1120
08/05/2017 04:27:17.794616,67.3186,29.559,-3.6458,0.699631,2,-0.0824685,1120
08/05/2017 04:27:18.793799,67.3186,29.7726,-3.6458,0.756871,2,-0.0778512,1120
08/05/2017 04:27:19.793493,69.7034,29.7724,-3.6458,0.74877,2,-0.0815292,1120
08/05/2017 04:27:20.793408,69.7034,29.9857,-3.6458,0.745724,2,-0.0769494,1120
08/05/2017 04:27:21.792485,70.1009,29.9851,-3.6458,0.759248,2,-0.0806511,1120
08/05/2017 04:27:22.791547,70.1009,30.1926,-3.6458,0.732832,2,-0.0760074,1120
08/05/2017 04:27:23.790673,69.1793,30.192,-3.6458,0.732421,1.95,-0.0793348,1120
08/05/2017 04:27:24.789737,69.1793,30.4,-3.47219,0.778994,1.95,-0.0750729,1120
08/05/2017 04:27:25.789724,68.5113,30.4014,-3.6458,0.753671,1.95,-0.0787797,1120
08/05/2017 04:27:26.788842,68.5113,30.5978,-3.6458,0.767068,1.95,-0.075743,1120
08/05/2017 04:27:27.788467,66.5908,30.5976,-3.81947,0.721038,1.95,-0.080807,1120
08/05/2017 04:27:28.787884,66.5908,30.8028,-3.6458,0.706569,1.95,-0.0773912,1120
08/05/2017 04:27:29.787643,70.6175,30.8029,-3.6458,0.729013,1.95,-0.0821898,1120
08/05/2017 04:27:30.786727,70.6175,31.0135,-3.6458,0.781926,1.95,-0.0781666,1120
08/05/2017 04:27:31.785890,69.0942,31.0143,-3.6458,0.752642,1.95,-0.0825737,1120
08/05/2017 04:27:32.785770,69.0942,31.2136,-3.6458,0.749617,1.95,-0.0787486,1120
