Time,TOPUPCC:rdEffBoostR [%],TOPUPCC:rdCur [mA],LINAC1C:rdHVS_C [µA],TOPUPCC:rdCurrentB [mA],PAHB:sDelay [ns],CUMZD4R:rdLt10 [h],PAHR:sCavSet []
08/05/2017 01:23:41.421944,58.7463,13.5025,-3.29865,0.745505,1.15,-0.037854,1120
08/05/2017 01:23:42.420963,58.7463,13.696,-3.47219,0.750459,1.15,-0.0379151,1120
08/05/2017 01:23:43.420533,70.2958,13.7079,-3.47219,0.724233,1.15,-0.0377247,1120
08/05/2017 01:23:44.419898,70.2958,13.9198,-3.6458,0.784334,1.15,-0.0371082,1120
08/05/2017 01:23:45.419043,71.4957,13.9281,-3.6458,0.766706,1.15,-0.0362516,1120
08/05/2017 01:23:46.418116,71.4957,14.1338,-3.47219,0.765252,1.15,-0.0354032,1120
08/05/2017 01:23:47.417371,71.8744,14.1409,-3.47219,0.735544,1.15,-0.0346961,1120
08/05/2017 01:23:48.416572,71.8744,14.3542,-3.47219,0.777719,1.15,-0.03405,1120
08/05/2017 01:23:49.415669,71.8281,14.3617,-3.47219,0.765193,1.15,-0.0335201,1120
08/05/2017 01:23:50.414786,71.8281,14.5755,-3.6458,0.771364,1.2,-0.0332948,1120
08/05/2017 01:23:51.414176,71.8168,14.5771,-3.6458,0.745827,1.2,-0.0334088,1120
08/05/2017 01:23:52.413364,71.8168,14.8128,-3.47219,0.745259,1.2,-0.0334512,1120
08/05/2017 01:23:53.412808,73.8384,14.8138,-3.47219,0.795776,1.2,-0.0334398,1120
08/05/2017 01:23:54.412008,73.8384,15.0461,-3.6458,0.78575,1.2,-0.0333438,1120
08/05/2017 01:23:55.411234,75.8379,15.0462,-3.6458,0.763548,1.2,-0.033171,1120
08/05/2017 01:23:56.410206,75.8379,15.1445,-3.6458,0.770061,1.2,-0.0341725,1120
08/05/2017 01:23:57.409339,73.8199,15.1464,-3.6458,0.333083,1.2,-0.0363182,1120
08/05/2017 01:23:58.408608,73.8199,15.3713,-3.47219,0.796487,1.2,-0.0381922,1120
08/05/2017 01:23:59.407679,73.4997,15.3695,-3.47219,0.757724,1.2,-0.0396405,1120
08/05/2017 01:24:00.406890,73.4997,15.6127,-3.6458,0.764908,1.25,-0.0405189,1120
08/05/2017 01:24:01.406167,75.644,15.6128,-3.6458,0.801041,1.25,-0.0407884,1120
08/05/2017 01:24:02.405374,75.644,15.8473,-3.6458,0.811922,1.25,-0.0402976,1120
08/05/2017 01:24:03.404938,75.0167,15.8486,-3.47219,0.779244,1.25,-0.0391176,1120
08/05/2017 01:24:04.404587,75.0167,15.9451,-3.6458,0.790222,1.25,-0.0387859,1120
08/05/2017 01:24:05.403655,72.8502,15.9451,-3.6458,0.331541,1.25,-0.0389202,1120
08/05/2017 01:24:06.402800,72.8502,16.1697,-3.6458,0.800514,1.25,-0.0396587,1120
08/05/2017 01:24:07.401925,73.2129,16.172,-3.6458,0.769286,1.25,-0.0413854,1120
08/05/2017 01:24:08.401746,73.2129,16.3984,-3.47219,0.349516,1.25,-0.0426416,1120
08/05/2017 01:24:09.400864,74.2435,16.3995,-3.47219,0.759679,1.25,-0.043356,1120
08/05/2017 01:24:10.399955,74.2435,16.6336,-3.6458,0.807555,1.3,-0.0431534,1120
08/05/2017 01:24:11.399208,74.7658,16.6341,-3.6458,0.766978,1.3,-0.0420485,1120
08/05/2017 01:24:12.398215,74.7658,16.8523,-3.47219,0.798513,1.3,-0.0404324,1120
08/05/2017 01:24:13.397458,71.973,16.8527,-3.47219,0.750675,1.3,-0.038405,1120
08/05/2017 01:24:14.396870,71.973,17.0797,-3.6458,0.81016,1.3,-0.037513,1120
08/05/2017 01:24:15.396025,73.3624,17.0799,-3.6458,0.767974,1.3,-0.0378607,1120
08/05/2017 01:24:16.395421,73.3624,17.3103,-3.6458,0.800199,1.3,-0.0382234,1120
08/05/2017 01:24:17.394466,73.3624,17.3103,-3.6458,0.767142,1.3,-0.0385504,1120
08/05/2017 01:24:18.394458,74.8158,17.5436,-3.47219,0.337763,1.3,-0.0387895,1120
08/05/2017 01:24:19.393950,72.4137,17.5426,-3.47219,0.807311,1.3,-0.0389709,1120
08/05/2017 01:24:20.393134,72.4137,17.7308,-3.47219,0.787755,1.35,-0.0394581,1120
08/05/2017 01:24:21.392425,74.3061,17.731,-3.6458,0.629766,1.35,-0.0401824,1120
08/05/2017 01:24:22.392170,74.3061,17.9533,-3.6458,0.751078,1.35,-0.0409384,1120
08/05/2017 01:24:23.391293,71.1536,17.9544,-3.47219,0.771026,1.35,-0.0416668,1120
08/05/2017 01:24:24.391086,71.1536,18.1744,-3.6458,0.790538,1.35,-0.0423642,1120
08/05/2017 01:24:25.390332,70.2539,18.1745,-3.47219,0.775248,1.35,-0.0429455,1120
08/05/2017 01:24:26.389528,70.2539,18.3943,-3.6458,0.755657,1.35,-0.0434154,1120
08/05/2017 01:24:27.388791,69.612,18.3942,-3.6458,0.786059,1.35,-0.0436826,1120
08/05/2017 01:24:28.387940,69.612,18.6203,-3.6458,0.804845,1.35,-0.0435936,1120
08/05/2017 01:24:29.387132,73.1344,18.6208,-3.6458,0.772258,1.35,-0.0431325,1120
08/05/2017 01:24:30.386722,73.1344,18.8367,-3.47219,0.777558,1.4,-0.0430106,1120
08/05/2017 01:24:31.385969,72.5112,18.8368,-3.6458,0.73897,1.4,-0.0433128,1120
08/05/2017 01:24:32.385594,72.5112,19.0589,-3.6458,0.802103,1.4,-0.0436249,1120
08/05/2017 01:24:33.384823,72.5081,19.0586,-3.6458,0.756362,1.4,-0.0438605,1120
08/05/2017 01:24:34.384014,72.5081,19.279,-3.6458,0.772016,1.4,-0.0441481,1120
08/05/2017 01:24:35.383307,69.8236,19.2794,-3.6458,0.787682,1.4,-0.044451,1120
08/05/2017 01:24:36.382502,69.8236,19.3737,-3.6458,0.795964,1.4,-0.0462425,1120
08/05/2017 01:24:37.381680,69.3193,19.3731,-3.6458,0.33269,1.4,-0.0495286,1120
08/05/2017 01:24:38.380862,69.3193,19.5784,-3.6458,0.759445,1.4,-0.0525091,1120
08/05/2017 01:24:39.380635,71.1297,19.5786,-3.6458,0.719283,1.4,-0.0549501,1120
08/05/2017 01:24:40.379688,71.1297,19.8032,-3.47219,0.806442,1.45,-0.056428,1120
08/05/2017 01:24:41.378944,71.6618,19.8034,-3.47219,0.776601,1.45,-0.0568839,1120
08/05/2017 01:24:42.378120,71.6618,20.026,-3.6458,0.761597,1.45,-0.0562176,1120
08/05/2017 01:24:43.377282,73.5198,20.0247,-3.47219,0.750733,1.45,-0.0545566,1120
08/05/2017 01:24:44.376541,73.5198,20.0247,-3.6458,0.819672,1.45,-0.0519899,1120
08/05/2017 01:24:45.376480,72.4634,20.2536,-3.47219,0.791239,1.45,-0.0487704,1120
08/05/2017 01:24:46.375845,72.4634,20.4781,-3.29865,0.794824,1.45,-0.0470544,1120
08/05/2017 01:24:47.375084,73.3281,20.4773,-3.6458,0.765248,1.45,-0.0469054,1120
08/05/2017 01:24:48.374260,73.3281,20.701,-3.47219,0.780144,1.45,-0.0469525,1120
08/05/2017 01:24:49.373492,70.609,20.7003,-3.47219,0.785044,1.45,-0.0472753,1120
08/05/2017 01:24:50.373104,70.609,20.9279,-3.47219,0.793408,1.5,-0.0475364,1120
08/05/2017 01:24:51.372348,72.358,20.9286,-7.11811,0.785617,1.5,-0.0477616,1120
08/05/2017 01:24:52.371523,72.358,21.1721,-3.47219,0.776139,1.5,-0.0477918,1120
08/05/2017 01:24:53.370577,75.7422,21.1731,-3.47219,0.802572,1.5,-0.0477085,1120
08/05/2017 01:24:54.369850,75.7422,21.4196,-3.47219,0.829807,1.5,-0.0474405,1120
08/05/2017 01:24:55.369405,77.3963,21.4195,-3.47219,0.79184,1.5,-0.0470076,1120
08/05/2017 01:24:56.368592,77.3963,21.6688,-3.47219,0.794415,1.5,-0.0465554,1120
08/05/2017 01:24:57.367822,75.9445,21.6683,-3.6458,0.818479,1.5,-0.046121,1120
08/05/2017 01:24:58.367739,75.9445,21.9065,-3.47219,0.818082,1.5,-0.0458981,1120
08/05/2017 01:24:59.366972,75.3678,21.9065,-3.47219,0.790435,1.5,-0.045928,1120
08/05/2017 01:25:00.366170,75.3678,21.9063,-3.47219,0.794242,1.55,-0.0462577,1120
08/05/2017 01:25:01.365423,75.4504,22.1364,-3.29865,0.762617,1.55,-0.0469163,1120
08/05/2017 01:25:02.364659,75.4504,22.1377,-3.47219,0.838833,1.55,-0.0474495,1120
08/05/2017 01:25:03.363719,77.8569,22.3869,-3.47219,0.798885,1.55,-0.0478525,1120
08/05/2017 01:25:04.362732,77.8569,22.3878,-3.47219,0.801772,1.55,-0.0482422,1120
08/05/2017 01:25:05.361801,76.8569,22.6299,-3.47219,0.781412,1.55,-0.0485562,1120
08/05/2017 01:25:06.360975,76.8569,22.63,-3.47219,0.837859,1.55,-0.0485969,1120
08/05/2017 01:25:07.360158,77.7162,22.8858,-3.47219,0.821666,1.55,-0.0484174,1120
08/05/2017 01:25:08.359356,77.7162,22.8849,-3.47219,0.814803,1.55,-0.0483587,1120
08/05/2017 01:25:09.358578,76.3639,23.1228,-3.47219,0.775338,1.55,-0.0483996,1120
08/05/2017 01:25:10.357731,76.3639,23.373,-3.47219,0.839112,1.6,-0.0485699,1120
08/05/2017 01:25:11.356924,75.5721,23.3715,-3.29865,0.815208,1.6,-0.0489452,1120
08/05/2017 01:25:12.356105,75.5721,23.6381,-3.47219,0.842103,1.6,-0.0490352,1120
08/05/2017 01:25:13.355353,81.5529,23.638,-3.47219,0.81297,1.6,-0.0488992,1120
08/05/2017 01:25:14.354940,81.5529,23.9041,-3.47219,0.85089,1.6,-0.0487288,1120
08/05/2017 01:25:15.354264,82.5813,23.9041,-3.29865,0.805179,1.6,-0.0485308,1120
08/05/2017 01:25:16.353579,82.5813,23.9035,-3.47219,0.841117,1.6,-0.0482008,1120
08/05/2017 01:25:17.352891,81.7906,24.1707,-3.47219,0.813008,1.6,-0.0477759,1120
08/05/2017 01:25:18.352157,81.7906,24.1706,-3.47219,0.836604,1.6,-0.0474657,1120
08/05/2017 01:25:19.351485,80.6838,24.4412,-3.47219,0.836566,1.6,-0.0473343,1120
08/05/2017 01:25:20.350605,80.6838,24.4413,-3.47219,0.830574,1.65,-0.0475175,1120
08/05/2017 01:25:21.349788,79.5774,24.6938,-3.29865,0.789722,1.65,-0.0479327,1120
08/05/2017 01:25:22.349280,79.5774,24.6934,-3.47219,0.841922,1.65,-0.0478768,1120
08/05/2017 01:25:23.348485,83.9042,24.9743,-3.47219,0.814321,1.65,-0.0477497,1120
08/05/2017 01:25:24.347751,83.9042,24.9761,-3.47219,0.839325,1.65,-0.0474871,1120
08/05/2017 01:25:25.347008,86.4074,25.2661,-3.47219,0.833021,1.65,-0.047116,1120
08/05/2017 01:25:26.346280,86.4074,25.2659,-3.29865,0.826378,1.65,-0.0466917,1120
08/05/2017 01:25:27.346211,87.2348,25.5613,-3.47219,0.837726,1.65,-0.0462666,1120
08/05/2017 01:25:28.345196,87.2348,25.5607,-3.47219,0.847886,1.65,-0.0459505,1120
08/05/2017 01:25:29.344420,87.6666,25.8489,-3.29865,0.815554,1.65,-0.0458079,1120
08/05/2017 01:25:30.343613,87.6666,25.8488,-3.47219,0.836479,1.7,-0.0475689,1120
08/05/2017 01:25:31.342667,84.925,25.9634,-3.47219,0.324578,1.7,-0.0512056,1120
08/05/2017 01:25:32.341697,84.925,25.9628,-3.29865,0.838382,1.7,-0.0540981,1120
08/05/2017 01:25:33.340926,91.3042,26.2589,-3.29865,0.809272,1.7,-0.0563279,1120
08/05/2017 01:25:34.340106,91.3042,26.2579,-3.47219,0.817938,1.7,-0.0574867,1120
08/05/2017 01:25:35.339332,90.6068,26.5612,-3.47219,0.837912,1.7,-0.0574624,1120
08/05/2017 01:25:36.338499,90.6068,26.5603,-3.47219,0.833066,1.7,-0.0563538,1120
08/05/2017 01:25:37.337716,90.515,26.8575,-3.47219,0.81631,1.7,-0.0542979,1120
08/05/2017 01:25:38.336856,90.515,26.8571,-3.29865,0.822434,1.7,-0.0515344,1120
08/05/2017 01:25:39.336023,91.0917,27.1652,-3.29865,0.844178,1.7,-0.048387,1120
08/05/2017 01:25:40.335183,91.0917,27.1662,-3.47219,0.849801,1.75,-0.0468967,1120
08/05/2017 01:25:41.334438,89.0228,27.4617,-3.47219,0.825246,1.75,-0.0471353,1120
08/05/2017 01:25:42.333627,89.0228,27.4604,-3.47219,0.83225,1.75,-0.0474619,1120
08/05/2017 01:25:43.332750,91.3816,27.7596,-3.29865,0.814841,1.75,-0.0478377,1120
08/05/2017 01:25:44.331942,91.3816,27.7583,-3.47219,0.844518,1.75,-0.0481903,1120
08/05/2017 01:25:45.331230,90.4947,28.0589,-3.47219,0.818745,1.75,-0.0485002,1120
08/05/2017 01:25:46.330291,90.4947,28.0584,-3.47219,0.838949,1.75,-0.04886,1120
08/05/2017 01:25:47.329511,91.404,28.3536,-3.47219,0.806961,1.75,-0.049294,1120
08/05/2017 01:25:48.328537,91.404,28.3531,-3.47219,0.831169,1.75,-0.0496225,1120
08/05/2017 01:25:49.327695,91.6315,28.6546,-3.47219,0.825262,1.75,-0.0498386,1120
08/05/2017 01:25:50.326839,91.6315,28.6548,-3.47219,0.841525,1.8,-0.050175,1120
08/05/2017 01:25:51.326051,91.1371,28.9417,-3.6458,0.78597,1.8,-0.0506237,1120
08/05/2017 01:25:52.325252,91.1371,28.9412,-3.47219,0.786889,1.8,-0.0510588,1120
08/05/2017 01:25:53.324490,88.7416,29.2393,-3.47219,0.831743,1.8,-0.0514476,1120
08/05/2017 01:25:54.323478,88.7416,29.2389,-3.47219,0.829303,1.8,-0.0519411,1120
08/05/2017 01:25:55.322701,88.8568,29.5196,-3.47219,0.797734,1.8,-0.0525107,1120
08/05/2017 01:25:56.321758,87.0397,29.5196,-3.6458,0.782449,1.8,-0.0530287,1120
08/05/2017 01:25:57.320944,87.8491,29.8152,-3.6458,0.835472,1.8,-0.0534848,1120
08/05/2017 01:25:58.320097,87.8491,29.8145,-3.47219,0.834207,1.8,-0.0539073,1120
08/05/2017 01:25:59.319327,86.395,30.1011,-3.6458,0.822557,1.8,-0.0542659,1120
08/05/2017 01:26:00.318506,86.395,30.1005,-3.6458,0.819902,1.85,-0.0545866,1120
08/05/2017 01:26:01.317752,87.4899,30.3931,-3.47219,0.822968,1.85,-0.0549145,1120
08/05/2017 01:26:02.316947,87.4899,30.3946,-3.47219,0.854154,1.85,-0.0554094,1120
08/05/2017 01:26:03.316174,79.2349,30.6592,-3.6458,0.83601,1.85,-0.0559956,1120
08/05/2017 01:26:04.315320,79.2349,30.6586,-3.47219,0.813527,1.85,-0.0571559,1120
08/05/2017 01:26:05.314852,77.3216,30.8962,-3.47219,0.766304,1.85,-0.0587994,1120
08/05/2017 01:26:06.313853,77.3216,30.8946,-3.47219,0.840072,1.85,-0.0604675,1120
08/05/2017 01:26:07.313149,79.2391,31.1522,-3.47219,0.812551,1.85,-0.0620021,1120
08/05/2017 01:26:08.312710,79.2391,31.1524,-3.6458,0.842605,1.85,-0.0634732,1120
08/05/2017 01:26:09.312000,78.4638,31.4085,-3.6458,0.809875,1.85,-0.0648109,1120
08/05/2017 01:26:10.311196,78.4638,31.4073,-3.6458,0.312888,1.9,-0.0662524,1120
08/05/2017 01:26:11.310427,80.1025,31.6214,-3.99307,0.671368,1.9,-0.0676547,1120
08/05/2017 01:26:12.309626,80.1025,31.6212,-3.6458,0.835106,1.9,-0.0688581,1120
08/05/2017 01:26:13.308805,73.2675,31.8587,-3.47219,0.80226,1.9,-0.0697539,1120
08/05/2017 01:26:14.307872,73.2675,31.8576,-3.6458,0.801688,1.9,-0.0708197,1120
08/05/2017 01:26:15.307161,73.2858,32.0945,-3.6458,0.808191,1.9,-0.0720038,1120
08/05/2017 01:26:16.306277,73.2858,32.0946,-3.6458,0.808128,1.9,-0.0729934,1120
08/05/2017 01:26:17.305508,72.6999,32.3249,-3.47219,0.793785,1.9,-0.0736698,1120
08/05/2017 01:26:18.304556,72.6999,32.3246,-3.47219,0.79011,1.9,-0.0758375,1120
08/05/2017 01:26:19.303807,72.3979,32.4521,-3.47219,0.440378,1.9,-0.0791505,1120
08/05/2017 01:26:20.302777,72.3979,32.4529,-3.47219,0.835124,1.95,-0.0822668,1120
08/05/2017 01:26:21.302618,71.6606,32.6755,-3.6458,0.772336,1.95,-0.0853018,1120
08/05/2017 01:26:22.301868,71.6606,32.6742,-3.47219,0.802023,1.95,-0.0875438,1120
08/05/2017 01:26:23.301454,66.4257,32.8944,-3.6458,0.830844,1.95,-0.0888333,1120
08/05/2017 01:26:24.300416,66.4257,32.8934,-3.6458,0.814224,1.95,-0.08883,1120
08/05/2017 01:26:25.299931,70.2436,33.1179,-3.47219,0.796509,1.95,-0.0874807,1120
08/05/2017 01:26:26.298990,70.2436,33.1171,-3.47219,0.815053,1.95,-0.0849456,1120
08/05/2017 01:26:27.298989,68.2359,33.3437,-3.81947,0.828492,1.95,-0.0813316,1120
08/05/2017 01:26:28.298126,68.2359,33.3431,-3.6458,0.836581,1.95,-0.0797192,1120
08/05/2017 01:26:29.297205,64.47,33.5572,-3.6458,0.823833,1.95,-0.080126,1120
08/05/2017 01:26:30.296269,64.47,33.5573,-3.47219,0.793911,2,-0.0827839,1120
08/05/2017 01:26:31.295522,66.4912,33.6685,-3.29865,0.411475,2,-0.0875891,1120
08/05/2017 01:26:32.294702,66.4912,33.6697,-3.6458,0.369889,2,-0.0917403,1120
08/05/2017 01:26:33.293997,66.2652,33.8855,-3.47219,0.804227,2,-0.0951194,1120
08/05/2017 01:26:34.293130,66.2652,33.8851,-3.6458,0.797305,2,-0.0974306,1120
08/05/2017 01:26:35.292915,67.9185,34.0979,-3.6458,0.781076,2,-0.09842,1120
08/05/2017 01:26:36.292743,67.9185,34.097,-3.47219,0.767469,2,-0.0978684,1120
08/05/2017 01:26:37.291833,67.3954,34.3102,-3.47219,0.78721,2,-0.0955662,1120
08/05/2017 01:26:38.291060,67.3954,34.3108,-3.6458,0.82412,2,-0.0927238,1120
08/05/2017 01:26:39.290210,63.4706,34.508,-3.47219,0.771834,2,-0.0892369,1120
08/05/2017 01:26:40.289401,63.4706,34.5072,-3.6458,0.78973,2.05,-0.087749,1120
08/05/2017 01:26:41.288648,65.1652,34.7192,-3.29865,0.808516,2.05,-0.0886267,1120
08/05/2017 01:26:42.287947,65.1652,34.7188,-3.47219,0.789797,2.05,-0.0894398,1120
08/05/2017 01:26:43.287162,66.1524,34.9194,-3.6458,0.757386,2.05,-0.0902756,1120
08/05/2017 01:26:44.286506,66.1524,34.9192,-3.47219,0.785417,2.05,-0.0909081,1120
08/05/2017 01:26:45.285745,65.5642,35.1255,-3.47219,0.784829,2.05,-0.0913867,1120
08/05/2017 01:26:46.284815,65.5642,35.1243,-3.6458,0.801593,2.05,-0.0916359,1120
08/05/2017 01:26:47.283880,66.1505,35.3342,-3.47219,0.790291,2.05,-0.0914988,1120
08/05/2017 01:26:48.283021,66.1505,35.3335,-3.47219,0.774656,2.05,-0.0915739,1120
08/05/2017 01:26:49.282243,65.7621,35.5427,-3.81947,0.774656,2.05,-0.0918673,1120
08/05/2017 01:26:50.281339,65.7621,35.5407,-3.81947,0.82307,2,-0.0919162,1120
08/05/2017 01:26:51.281140,65.8458,35.7521,-3.6458,0.798704,2,-0.0918038,1120
08/05/2017 01:26:52.280289,65.8458,35.7507,-3.6458,0.785039,2,-0.0920976,1120
08/05/2017 01:26:53.279495,66.4874,35.9467,-3.81947,0.733267,2,-0.0928307,1120
08/05/2017 01:26:54.278568,66.8239,35.9456,-3.6458,0.734985,2,-0.0931851,1120
08/05/2017 01:26:55.277768,66.8486,36.1647,-3.81947,0.798038,2,-0.0933085,1120
08/05/2017 01:26:56.276865,68.6941,36.1628,-3.6458,0.798326,2,-0.0935836,1120
08/05/2017 01:26:57.276491,66.9021,36.3673,-3.6458,0.763864,2,-0.0938751,1120
08/05/2017 01:26:58.275633,66.3975,36.368,-3.6458,0.813833,2,-0.0938414,1120
08/05/2017 01:26:59.274806,67.5432,36.587,-3.81947,0.806804,2,-0.0935342,1120
08/05/2017 01:27:00.273988,67.5432,36.5881,-3.6458,0.796827,1.95,-0.0931283,1120
08/05/2017 01:27:01.273228,67.1091,36.7968,-3.6458,0.77673,1.95,-0.0927572,1120
08/05/2017 01:27:02.272385,67.1091,36.7968,-3.6458,0.795244,1.95,-0.0925418,1120
08/05/2017 01:27:03.272301,68.2447,37.0185,-3.6458,0.806385,1.95,-0.0925161,1120
08/05/2017 01:27:04.271407,68.2447,37.0175,-3.6458,0.814205,1.95,-0.0924715,1120
08/05/2017 01:27:05.270614,67.4848,37.2318,-3.47219,0.790766,1.95,-0.0923591,1120
08/05/2017 01:27:06.269646,67.4848,37.2309,-3.29865,0.362555,1.95,-0.0959604,1120
08/05/2017 01:27:07.269679,67.3229,37.3045,-3.47219,0.27335,1.95,-0.103328,1120
08/05/2017 01:27:08.268751,67.3229,37.3034,-3.47219,0.276446,1.95,-0.109909,1120
08/05/2017 01:27:09.267811,67.3229,37.5101,-3.29865,0.772088,1.95,-0.115064,1120
08/05/2017 01:27:10.266981,67.2174,37.5087,-3.47219,0.778235,1.9,-0.123834,1120
08/05/2017 01:27:11.266506,67.2174,37.5798,-3.47219,0.262131,1.9,-0.136614,1120
08/05/2017 01:27:12.265684,67.5335,37.5796,-3.29865,0.262387,1.9,-0.148997,1120
08/05/2017 01:27:13.264837,67.5335,37.713,-3.29865,0.472934,1.9,-0.15826,1120
08/05/2017 01:27:14.263903,70.5329,37.712,-3.47219,0.302746,1.9,-0.155758,1120
08/05/2017 01:27:15.263007,70.5329,37.9465,-3.47219,0.302746,1.9,-0.142745,1120
08/05/2017 01:27:16.262139,72.0575,37.9457,-3.29865,0.809507,1.9,-0.131829,1120
08/05/2017 01:27:17.261329,71.5598,38.1716,-3.29865,0.789238,1.9,-0.124128,1120
08/05/2017 01:27:18.260551,71.5598,38.1714,-3.47219,0.794108,1.9,-0.118547,1120
08/05/2017 01:27:19.259810,71.5598,38.2757,-3.47219,0.357089,1.9,-0.113817,1120
08/05/2017 01:27:20.258995,72.9326,38.2747,-3.47219,0.822929,1.85,-0.110302,1120
08/05/2017 01:27:21.258098,70.6851,38.503,-3.47219,0.800663,1.85,-0.10882,1120
08/05/2017 01:27:22.257245,70.6851,38.5035,-3.29865,0.795175,1.85,-0.107756,1120
08/05/2017 01:27:23.256421,78.0521,38.7426,-3.29865,0.765068,1.85,-0.107632,1120
08/05/2017 01:27:24.256085,78.0521,38.7424,-3.47219,0.84135,1.85,-0.105154,1120
08/05/2017 01:27:25.255897,78.49,38.9948,-3.47219,0.804042,1.85,-0.100724,1120
08/05/2017 01:27:26.255073,78.49,38.9934,-3.47219,0.810694,1.85,-0.0951272,1120
08/05/2017 01:27:27.254154,79.5588,39.2468,-3.29865,0.794693,1.85,-0.0889688,1120
08/05/2017 01:27:28.253155,79.5588,39.2465,-3.47219,0.824389,1.85,-0.0879051,1120
08/05/2017 01:27:29.252856,79.2975,39.3785,-3.29865,0.413085,1.85,-0.0915707,1120
08/05/2017 01:27:30.251846,79.2975,39.3766,-3.47219,0.8039,1.8,-0.0947599,1120
08/05/2017 01:27:31.251037,78.362,39.6245,-3.47219,0.785923,1.8,-0.0973341,1120
08/05/2017 01:27:32.250200,78.362,39.6244,-3.47219,0.798826,1.8,-0.0982109,1120
08/05/2017 01:27:33.249425,85.5273,39.901,-3.29865,0.804165,1.8,-0.0975716,1120
08/05/2017 01:27:34.248545,85.5273,39.8997,-3.29865,0.830951,1.8,-0.0969363,1120
08/05/2017 01:27:35.247743,86.4451,40.1058,-3.47219,0.588255,1.8,-0.0961172,1120
08/05/2017 01:27:36.246902,86.4451,40.1058,-3.47219,0.808306,1.8,-0.0930116,1120
08/05/2017 01:27:37.246072,87.1467,40.3945,-3.47219,0.828936,1.8,-0.0881781,1120
08/05/2017 01:27:38.245248,87.1467,40.3938,-3.47219,0.828185,1.8,-0.0853318,1120
08/05/2017 01:27:39.245118,86.149,40.6658,-3.29865,0.786775,1.8,-0.084562,1120
08/05/2017 01:27:40.244268,86.149,40.6649,-3.47219,0.794793,1.75,-0.0835796,1120
08/05/2017 01:27:41.243505,86.7248,40.9476,-3.47219,0.819485,1.75,-0.0826153,1120
08/05/2017 01:27:42.242652,86.7248,40.9475,-3.47219,0.810106,1.75,-0.0808429,1120
08/05/2017 01:27:43.242352,91.5021,41.2463,-3.29865,0.808508,1.75,-0.0785269,1120
08/05/2017 01:27:44.241827,91.5021,41.2463,-3.29865,0.804451,1.75,-0.0792179,1120
08/05/2017 01:27:45.241463,90.7871,41.4044,-3.47219,0.435094,1.75,-0.0829124,1120
08/05/2017 01:27:46.240480,90.7871,41.4036,-3.47219,0.813714,1.75,-0.0856435,1120
08/05/2017 01:27:47.239682,90.6832,41.6991,-3.47219,0.815258,1.75,-0.087197,1120
08/05/2017 01:27:48.238841,90.6832,41.6997,-3.47219,0.809478,1.75,-0.0880069,1120
08/05/2017 01:27:49.238125,90.9161,41.9935,-3.29865,0.806892,1.75,-0.0880281,1120
08/05/2017 01:27:50.237356,90.9161,41.9924,-3.47219,0.842792,1.7,-0.086913,1120
08/05/2017 01:27:51.236748,91.0565,42.2936,-3.47219,0.823329,1.7,-0.0849787,1120
08/05/2017 01:27:52.236042,91.0565,42.2926,-3.47219,0.822376,1.7,-0.0822282,1120
08/05/2017 01:27:53.235391,91.044,42.5801,-3.47219,0.790738,1.7,-0.0787807,1120
08/05/2017 01:27:54.234721,90.8815,42.5795,-3.47219,0.794774,1.7,-0.0770702,1120
08/05/2017 01:27:55.234025,90.8815,42.881,-3.47219,0.825491,1.7,-0.0772869,1120
08/05/2017 01:27:56.233383,91.574,42.88,-3.47219,0.820293,1.7,-0.0775989,1120
08/05/2017 01:27:57.232541,92.0252,43.1723,-3.47219,0.790895,1.7,-0.0779109,1120
08/05/2017 01:27:58.231965,92.0252,43.1703,-3.29865,0.847345,1.7,-0.0782609,1120
08/05/2017 01:27:59.231202,90.6363,43.4685,-3.29865,0.814447,1.7,-0.0786062,1120
08/05/2017 01:28:00.230296,90.6363,43.4685,-3.29865,0.830602,1.65,-0.0788788,1120
08/05/2017 01:28:01.230274,90.6363,43.7588,-3.29865,0.790534,1.65,-0.0791873,1120
08/05/2017 01:28:02.229521,91.2226,43.7579,-3.47219,0.793442,1.65,-0.0795227,1120
08/05/2017 01:28:03.228716,88.8706,44.0559,-3.47219,0.833249,1.65,-0.0799083,1120
08/05/2017 01:28:04.227903,88.8706,44.0537,-3.47219,0.825665,1.65,-0.0803599,1120
08/05/2017 01:28:05.227117,88.4776,44.3369,-3.29865,0.802452,1.65,-0.0807941,1120
08/05/2017 01:28:06.226429,88.4776,44.3379,-3.47219,0.809651,1.65,-0.0812225,1120
08/05/2017 01:28:07.225632,88.4776,44.6346,-3.47219,0.815309,1.65,-0.0815802,1120
08/05/2017 01:28:08.224742,88.9004,44.6333,-3.47219,0.83242,1.65,-0.0819156,1120
08/05/2017 01:28:09.223844,89.0824,44.9229,-3.29865,0.813257,1.65,-0.082186,1120
08/05/2017 01:28:10.223651,88.9412,44.9228,-3.29865,0.648848,1.6,-0.0826976,1120
08/05/2017 01:28:11.222679,88.9412,45.202,-3.47219,0.643449,1.6,-0.0834403,1120
08/05/2017 01:28:12.221894,88.2774,45.2005,-3.47219,0.78661,1.6,-0.0841893,1120
08/05/2017 01:28:13.221142,83.8244,45.4798,-3.47219,0.835916,1.6,-0.084818,1120
08/05/2017 01:28:14.220178,83.7494,45.4789,-3.47219,0.805171,1.6,-0.0857777,1120
